Reactant_1_Name;Reactant_2_Name;Ligand_Short_Hand;Reagent_1_Short_Hand;Solvent_1_Short_Hand;Product_Yield_PCT_Area_UV;Product_Yield_Mass_Ion_Count
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;NaHCO3;MeOH;14.4;1132.76
6-chloroquinoline;2a. Boronic Acid;CataCXium A;NaHCO3;MeOH;25.15;7077.68
6-chloroquinoline;2a. Boronic Acid;SPhos;NaHCO3;MeOH;16.51;10441.33
6-chloroquinoline;2a. Boronic Acid;dtbpf;NaHCO3;MeOH;27.56;2860.38
6-chloroquinoline;2a. Boronic Acid;XPhos;NaHCO3;MeOH;30.98;19234.85
6-chloroquinoline;2a. Boronic Acid;dppf;NaHCO3;MeOH;20.16;196.15
6-chloroquinoline;2a. Boronic Acid;Xantphos;NaHCO3;MeOH;25.9;324.95
6-chloroquinoline;2a. Boronic Acid;None;NaHCO3;MeOH;12.65;3197.31
6-chloroquinoline;2a. Boronic Acid;P(tBu)3;CsF;MeOH;28.45;2166.06
6-chloroquinoline;2a. Boronic Acid;P(Ph)3 ;CsF;MeOH;13.64;997.98
6-chloroquinoline;2a. Boronic Acid;AmPhos;CsF;MeOH;31.82;2894.16
6-chloroquinoline;2a. Boronic Acid;P(Cy)3;CsF;MeOH;30.94;7073.22
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;CsF;MeOH;31.98;1654.61
6-chloroquinoline;2a. Boronic Acid;CataCXium A;CsF;MeOH;28.13;6219.25
6-chloroquinoline;2a. Boronic Acid;SPhos;CsF;MeOH;18.42;21916.33
6-chloroquinoline;2a. Boronic Acid;dtbpf;CsF;MeOH;15.46;3193.02
6-chloroquinoline;2a. Boronic Acid;XPhos;CsF;MeOH;35;45451.58
6-chloroquinoline;2a. Boronic Acid;dppf;CsF;MeOH;20.71;159.03
6-chloroquinoline;2a. Boronic Acid;Xantphos;CsF;MeOH;32.24;285.93
6-chloroquinoline;2a. Boronic Acid;None;CsF;MeOH;33.68;4692.65
6-chloroquinoline;2a. Boronic Acid;P(tBu)3;K3PO4;MeOH;26.85;4179.42
6-chloroquinoline;2a. Boronic Acid;P(Ph)3 ;K3PO4;MeOH;15.5;864.72
6-chloroquinoline;2a. Boronic Acid;AmPhos;K3PO4;MeOH;12.57;1584.24
6-chloroquinoline;2a. Boronic Acid;P(Cy)3;K3PO4;MeOH;14.4;1347.51
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;K3PO4;MeOH;13.04;1242.25
6-chloroquinoline;2a. Boronic Acid;CataCXium A;K3PO4;MeOH;15.23;2731.34
6-chloroquinoline;2a. Boronic Acid;SPhos;K3PO4;MeOH;22.25;31120.91
6-chloroquinoline;2a. Boronic Acid;dtbpf;K3PO4;MeOH;17.28;2714.34
6-chloroquinoline;2a. Boronic Acid;XPhos;K3PO4;MeOH;22.24;27784.15
6-chloroquinoline;2a. Boronic Acid;dppf;K3PO4;MeOH;15.83;162.97
6-chloroquinoline;2a. Boronic Acid;Xantphos;K3PO4;MeOH;14.97;123.42
6-chloroquinoline;2a. Boronic Acid;None;K3PO4;MeOH;13.77;2661.16
6-chloroquinoline;2a. Boronic Acid;P(tBu)3;KOH;MeOH;14.91;4895.95
6-chloroquinoline;2a. Boronic Acid;P(Ph)3 ;KOH;MeOH;18.37;1871.8
6-chloroquinoline;2a. Boronic Acid;AmPhos;KOH;MeOH;22.52;7659.29
6-chloroquinoline;2a. Boronic Acid;P(Cy)3;KOH;MeOH;39.31;16813.91
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;KOH;MeOH;18.24;10131.05
6-chloroquinoline;2a. Boronic Acid;CataCXium A;KOH;MeOH;30.77;6064.06
6-chloroquinoline;2a. Boronic Acid;SPhos;KOH;MeOH;19.02;13899.62
6-chloroquinoline;2a. Boronic Acid;dtbpf;KOH;MeOH;16.03;5770.06
6-chloroquinoline;2a. Boronic Acid;XPhos;KOH;MeOH;40.25;76362.58
6-chloroquinoline;2a. Boronic Acid;dppf;KOH;MeOH;17.68;1024.5
6-chloroquinoline;2a. Boronic Acid;Xantphos;KOH;MeOH;15.64;1808.24
6-chloroquinoline;2a. Boronic Acid;None;KOH;MeOH;26.27;7353.77
6-chloroquinoline;2a. Boronic Acid;P(tBu)3;LiOtBu;MeOH;12.85;4833.82
6-chloroquinoline;2a. Boronic Acid;P(Ph)3 ;LiOtBu;MeOH;22.93;2907.31
6-chloroquinoline;2a. Boronic Acid;AmPhos;LiOtBu;MeOH;12.79;1385.76
6-chloroquinoline;2a. Boronic Acid;P(Cy)3;LiOtBu;MeOH;13.31;1661.43
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;LiOtBu;MeOH;11.64;4275.75
6-chloroquinoline;2a. Boronic Acid;CataCXium A;LiOtBu;MeOH;13.56;1598.4
6-chloroquinoline;2a. Boronic Acid;SPhos;LiOtBu;MeOH;16.83;6670.45
6-chloroquinoline;2a. Boronic Acid;dtbpf;LiOtBu;MeOH;21.55;832.28
6-chloroquinoline;2a. Boronic Acid;XPhos;LiOtBu;MeOH;27.33;22537.62
6-chloroquinoline;2a. Boronic Acid;dppf;LiOtBu;MeOH;26.97;421.43
6-chloroquinoline;2a. Boronic Acid;Xantphos;LiOtBu;MeOH;25.55;349.5
6-chloroquinoline;2a. Boronic Acid;None;LiOtBu;MeOH;15.42;6671.47
6-chloroquinoline;2a. Boronic Acid;P(tBu)3;Et3N;MeOH;12.62;1276.25
6-chloroquinoline;2a. Boronic Acid;P(Ph)3 ;Et3N;MeOH;17.43;988.67
6-chloroquinoline;2a. Boronic Acid;AmPhos;Et3N;MeOH;13.35;2980.56
6-chloroquinoline;2a. Boronic Acid;P(Cy)3;Et3N;MeOH;27.89;4591.78
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;Et3N;MeOH;14.65;855.84
6-chloroquinoline;2a. Boronic Acid;CataCXium A;Et3N;MeOH;31.02;6487.52
6-chloroquinoline;2a. Boronic Acid;SPhos;Et3N;MeOH;18.02;18530
6-chloroquinoline;2a. Boronic Acid;dtbpf;Et3N;MeOH;16.25;3297.95
6-chloroquinoline;2a. Boronic Acid;XPhos;Et3N;MeOH;32.86;21327.31
6-chloroquinoline;2a. Boronic Acid;dppf;Et3N;MeOH;37.85;221.79
6-chloroquinoline;2a. Boronic Acid;Xantphos;Et3N;MeOH;15.18;92.76
6-chloroquinoline;2a. Boronic Acid;None;Et3N;MeOH;15.36;1744.44
6-chloroquinoline;2a. Boronic Acid;P(tBu)3;None;MeOH;13.88;4946.72
6-chloroquinoline;2a. Boronic Acid;P(Ph)3 ;None;MeOH;14.7;2735.4
6-chloroquinoline;2a. Boronic Acid;AmPhos;None;MeOH;32.25;13423.66
6-chloroquinoline;2a. Boronic Acid;P(Cy)3;None;MeOH;17.65;15175.54
6-chloroquinoline;2a. Boronic Acid;P(o-Tol)3;None;MeOH;16.99;2596.82
6-chloroquinoline;2a. Boronic Acid;CataCXium A;None;MeOH;41.59;23184.85
6-chloroquinoline;2a. Boronic Acid;SPhos;None;MeOH;21.47;32392.66
6-chloroquinoline;2a. Boronic Acid;dtbpf;None;MeOH;18.25;7811.65
6-chloroquinoline;2a. Boronic Acid;XPhos;None;MeOH;37.87;37785.5
6-chloroquinoline;2a. Boronic Acid;dppf;None;MeOH;30.36;255.71
6-chloroquinoline;2a. Boronic Acid;Xantphos;None;MeOH;35.32;735.78
6-chloroquinoline;2a. Boronic Acid;None;None;MeOH;13.91;1498.13
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;NaOH;MeCN;79.31;86207.43
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;NaOH;MeCN;85.43;325583.43
6-Bromoquinoline;2a. Boronic Acid;AmPhos;NaOH;MeCN;86.82;102294.49
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;NaOH;MeCN;75.98;286107.72
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;NaOH;MeCN;41.8;47953.64
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;NaOH;MeCN;96.38;309256.8
6-Bromoquinoline;2a. Boronic Acid;SPhos;NaOH;MeCN;92.63;100888.61
6-Bromoquinoline;2a. Boronic Acid;dtbpf;NaOH;MeCN;46.79;142996.56
6-Bromoquinoline;2a. Boronic Acid;XPhos;NaOH;MeCN;90.21;100552.54
6-Bromoquinoline;2a. Boronic Acid;dppf;NaOH;MeCN;26.02;59397.4
6-Bromoquinoline;2a. Boronic Acid;Xantphos;NaOH;MeCN;10.74;15001.6
6-Bromoquinoline;2a. Boronic Acid;None;NaOH;MeCN;43.15;116257.83
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;NaHCO3;MeCN;93.3;101295.6
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;NaHCO3;MeCN;90.89;296764.77
6-Bromoquinoline;2a. Boronic Acid;AmPhos;NaHCO3;MeCN;93.44;112826.87
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;NaHCO3;MeCN;86.13;295155.84
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;NaHCO3;MeCN;28.22;35498.52
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;NaHCO3;MeCN;93.94;290653.06
6-Bromoquinoline;2a. Boronic Acid;SPhos;NaHCO3;MeCN;71.11;74508.32
6-Bromoquinoline;2a. Boronic Acid;dtbpf;NaHCO3;MeCN;33.61;97090.78
6-Bromoquinoline;2a. Boronic Acid;XPhos;NaHCO3;MeCN;56.96;59185.44
6-Bromoquinoline;2a. Boronic Acid;dppf;NaHCO3;MeCN;59.54;164022.65
6-Bromoquinoline;2a. Boronic Acid;Xantphos;NaHCO3;MeCN;0.64;3770.2
6-Bromoquinoline;2a. Boronic Acid;None;NaHCO3;MeCN;23.17;69922.59
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;CsF;MeCN;76.51;81453.45
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;CsF;MeCN;68.5;254361.82
6-Bromoquinoline;2a. Boronic Acid;AmPhos;CsF;MeCN;83.6;95322.88
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;CsF;MeCN;71;250842.87
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;CsF;MeCN;39.98;45090.09
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;CsF;MeCN;84.02;248434.87
6-Bromoquinoline;2a. Boronic Acid;SPhos;CsF;MeCN;46.81;50545.47
6-Bromoquinoline;2a. Boronic Acid;dtbpf;CsF;MeCN;37.36;110702.39
6-Bromoquinoline;2a. Boronic Acid;XPhos;CsF;MeCN;46.08;48451.07
6-Bromoquinoline;2a. Boronic Acid;dppf;CsF;MeCN;47.46;156919.56
6-Bromoquinoline;2a. Boronic Acid;Xantphos;CsF;MeCN;1.21;2446.14
6-Bromoquinoline;2a. Boronic Acid;None;CsF;MeCN;19.09;54755.08
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;K3PO4;MeCN;67.14;69327.76
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;K3PO4;MeCN;62.56;262670.62
6-Bromoquinoline;2a. Boronic Acid;AmPhos;K3PO4;MeCN;77.71;97756.63
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;K3PO4;MeCN;48.17;174554.2
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;K3PO4;MeCN;30.4;35359.95
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;K3PO4;MeCN;82.69;198501.45
6-Bromoquinoline;2a. Boronic Acid;SPhos;K3PO4;MeCN;36.08;45449.62
6-Bromoquinoline;2a. Boronic Acid;dtbpf;K3PO4;MeCN;36.42;98926
6-Bromoquinoline;2a. Boronic Acid;XPhos;K3PO4;MeCN;34.03;39802.69
6-Bromoquinoline;2a. Boronic Acid;dppf;K3PO4;MeCN;46.73;122170.23
6-Bromoquinoline;2a. Boronic Acid;Xantphos;K3PO4;MeCN;1.05;1728.72
6-Bromoquinoline;2a. Boronic Acid;None;K3PO4;MeCN;10.13;35021.98
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;KOH;MeCN;78.75;78257.33
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;KOH;MeCN;76.72;245416.21
6-Bromoquinoline;2a. Boronic Acid;AmPhos;KOH;MeCN;87.47;94710.77
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;KOH;MeCN;63.2;205281.94
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;KOH;MeCN;40.06;44179.43
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;KOH;MeCN;95.57;278728.8
6-Bromoquinoline;2a. Boronic Acid;SPhos;KOH;MeCN;71.71;81284.59
6-Bromoquinoline;2a. Boronic Acid;dtbpf;KOH;MeCN;39.98;124118.57
6-Bromoquinoline;2a. Boronic Acid;XPhos;KOH;MeCN;74.15;69419.19
6-Bromoquinoline;2a. Boronic Acid;dppf;KOH;MeCN;49.25;135947.82
6-Bromoquinoline;2a. Boronic Acid;Xantphos;KOH;MeCN;9.39;10683.38
6-Bromoquinoline;2a. Boronic Acid;None;KOH;MeCN;20.94;70640.95
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;LiOtBu;MeCN;90.99;96078.9
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;LiOtBu;MeCN;96.76;335160.06
6-Bromoquinoline;2a. Boronic Acid;AmPhos;LiOtBu;MeCN;91.93;100408.38
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;LiOtBu;MeCN;87.49;276592.75
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;LiOtBu;MeCN;34.73;37595.66
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;LiOtBu;MeCN;95.88;245156.89
6-Bromoquinoline;2a. Boronic Acid;SPhos;LiOtBu;MeCN;92.53;91829.63
6-Bromoquinoline;2a. Boronic Acid;dtbpf;LiOtBu;MeCN;48.99;138700.52
6-Bromoquinoline;2a. Boronic Acid;XPhos;LiOtBu;MeCN;75.54;77450.48
6-Bromoquinoline;2a. Boronic Acid;dppf;LiOtBu;MeCN;31.65;71970.55
6-Bromoquinoline;2a. Boronic Acid;Xantphos;LiOtBu;MeCN;9.99;14226.08
6-Bromoquinoline;2a. Boronic Acid;None;LiOtBu;MeCN;27.94;86737.86
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;Et3N;MeCN;91.95;101936.69
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;Et3N;MeCN;88.9;306946.58
6-Bromoquinoline;2a. Boronic Acid;AmPhos;Et3N;MeCN;91.32;96483.56
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;Et3N;MeCN;90.6;298241.24
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;Et3N;MeCN;25.72;31145.39
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;Et3N;MeCN;96.05;234365.07
6-Bromoquinoline;2a. Boronic Acid;SPhos;Et3N;MeCN;81.16;89408.75
6-Bromoquinoline;2a. Boronic Acid;dtbpf;Et3N;MeCN;38.88;123430
6-Bromoquinoline;2a. Boronic Acid;XPhos;Et3N;MeCN;64.3;65575.22
6-Bromoquinoline;2a. Boronic Acid;dppf;Et3N;MeCN;57.41;134614.7
6-Bromoquinoline;2a. Boronic Acid;Xantphos;Et3N;MeCN;5.49;8808.66
6-Bromoquinoline;2a. Boronic Acid;None;Et3N;MeCN;16.82;54114.89
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;None;MeCN;91.09;95875.02
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;None;MeCN;83.34;275004.4
6-Bromoquinoline;2a. Boronic Acid;AmPhos;None;MeCN;90.34;99102.51
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;None;MeCN;67.73;230645.08
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;None;MeCN;21.43;28436.02
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;None;MeCN;91.81;260741.71
6-Bromoquinoline;2a. Boronic Acid;SPhos;None;MeCN;61.6;64981.2
6-Bromoquinoline;2a. Boronic Acid;dtbpf;None;MeCN;47.67;158153.65
6-Bromoquinoline;2a. Boronic Acid;XPhos;None;MeCN;42.69;48054.35
6-Bromoquinoline;2a. Boronic Acid;dppf;None;MeCN;62.13;152770.85
6-Bromoquinoline;2a. Boronic Acid;Xantphos;None;MeCN;0.46;4632.43
6-Bromoquinoline;2a. Boronic Acid;None;None;MeCN;14.56;43547.25
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;NaOH;THF;87.82;105894.63
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;NaOH;THF;90.21;336000.61
6-Bromoquinoline;2a. Boronic Acid;AmPhos;NaOH;THF;86.25;101859.04
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;NaOH;THF;78.26;243279.75
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;NaOH;THF;70.18;69970.36
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;NaOH;THF;96.57;245870.15
6-Bromoquinoline;2a. Boronic Acid;SPhos;NaOH;THF;72.44;71270.71
6-Bromoquinoline;2a. Boronic Acid;dtbpf;NaOH;THF;67.89;185011.69
6-Bromoquinoline;2a. Boronic Acid;XPhos;NaOH;THF;71.64;65190.54
6-Bromoquinoline;2a. Boronic Acid;dppf;NaOH;THF;25;23114.66
6-Bromoquinoline;2a. Boronic Acid;Xantphos;NaOH;THF;11.97;19490.85
6-Bromoquinoline;2a. Boronic Acid;None;NaOH;THF;8.1;13247.47
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;NaHCO3;THF;93.99;95814.95
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;NaHCO3;THF;95.93;301465.64
6-Bromoquinoline;2a. Boronic Acid;AmPhos;NaHCO3;THF;91.69;100026.49
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;NaHCO3;THF;74.19;259447.49
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;NaHCO3;THF;56.2;63285.54
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;NaHCO3;THF;96.89;268570.39
6-Bromoquinoline;2a. Boronic Acid;SPhos;NaHCO3;THF;67.2;73640.12
6-Bromoquinoline;2a. Boronic Acid;dtbpf;NaHCO3;THF;55.38;169462.64
6-Bromoquinoline;2a. Boronic Acid;XPhos;NaHCO3;THF;48.37;56028.68
6-Bromoquinoline;2a. Boronic Acid;dppf;NaHCO3;THF;17.13;18194.59
6-Bromoquinoline;2a. Boronic Acid;Xantphos;NaHCO3;THF;4.66;10804.77
6-Bromoquinoline;2a. Boronic Acid;None;NaHCO3;THF;5.9;8554.14
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;CsF;THF;72.82;85819.6
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;CsF;THF;75.08;269596.07
6-Bromoquinoline;2a. Boronic Acid;AmPhos;CsF;THF;74.79;86838.84
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;CsF;THF;55.51;217878.49
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;CsF;THF;51.71;57679.18
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;CsF;THF;75.62;212602.18
6-Bromoquinoline;2a. Boronic Acid;SPhos;CsF;THF;32.56;42066.58
6-Bromoquinoline;2a. Boronic Acid;dtbpf;CsF;THF;44.38;123822.09
6-Bromoquinoline;2a. Boronic Acid;XPhos;CsF;THF;19.33;32269.42
6-Bromoquinoline;2a. Boronic Acid;dppf;CsF;THF;23.53;42079.2
6-Bromoquinoline;2a. Boronic Acid;Xantphos;CsF;THF;6.45;3453.47
6-Bromoquinoline;2a. Boronic Acid;None;CsF;THF;6.81;6294.16
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;K3PO4;THF;60.2;64884.55
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;K3PO4;THF;70.78;247407.14
6-Bromoquinoline;2a. Boronic Acid;AmPhos;K3PO4;THF;70.16;79480.14
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;K3PO4;THF;34.61;126581.15
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;K3PO4;THF;34.54;40236.07
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;K3PO4;THF;79.66;194133.37
6-Bromoquinoline;2a. Boronic Acid;SPhos;K3PO4;THF;34.88;34228.13
6-Bromoquinoline;2a. Boronic Acid;dtbpf;K3PO4;THF;44.65;127030.14
6-Bromoquinoline;2a. Boronic Acid;XPhos;K3PO4;THF;24.48;29150.43
6-Bromoquinoline;2a. Boronic Acid;dppf;K3PO4;THF;19.24;22209.53
6-Bromoquinoline;2a. Boronic Acid;Xantphos;K3PO4;THF;1.41;3834.28
6-Bromoquinoline;2a. Boronic Acid;None;K3PO4;THF;6.81;5990.47
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;KOH;THF;66.68;68493.35
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;KOH;THF;73.8;238219.73
6-Bromoquinoline;2a. Boronic Acid;AmPhos;KOH;THF;75.63;78174.71
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;KOH;THF;44.1;147056.8
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;KOH;THF;52.45;53216.49
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;KOH;THF;87.88;213318.47
6-Bromoquinoline;2a. Boronic Acid;SPhos;KOH;THF;51.15;53967.77
6-Bromoquinoline;2a. Boronic Acid;dtbpf;KOH;THF;57.36;133327.31
6-Bromoquinoline;2a. Boronic Acid;XPhos;KOH;THF;50.12;47567.38
6-Bromoquinoline;2a. Boronic Acid;dppf;KOH;THF;22.22;16086.52
6-Bromoquinoline;2a. Boronic Acid;Xantphos;KOH;THF;5.31;9844.24
6-Bromoquinoline;2a. Boronic Acid;None;KOH;THF;11.93;22984.07
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;LiOtBu;THF;92.77;86224.01
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;LiOtBu;THF;87.78;265149.9
6-Bromoquinoline;2a. Boronic Acid;AmPhos;LiOtBu;THF;89.22;87131.11
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;LiOtBu;THF;73.6;206273.44
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;LiOtBu;THF;73.33;62635.16
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;LiOtBu;THF;97.29;206920.21
6-Bromoquinoline;2a. Boronic Acid;SPhos;LiOtBu;THF;68.32;58229.73
6-Bromoquinoline;2a. Boronic Acid;dtbpf;LiOtBu;THF;67.4;156680.37
6-Bromoquinoline;2a. Boronic Acid;XPhos;LiOtBu;THF;45.58;40265.12
6-Bromoquinoline;2a. Boronic Acid;dppf;LiOtBu;THF;24.04;18026.36
6-Bromoquinoline;2a. Boronic Acid;Xantphos;LiOtBu;THF;9.88;13843.49
6-Bromoquinoline;2a. Boronic Acid;None;LiOtBu;THF;7.46;6339.68
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;Et3N;THF;94.67;89557.6
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;Et3N;THF;94.88;281411.84
6-Bromoquinoline;2a. Boronic Acid;AmPhos;Et3N;THF;91.88;88924.25
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;Et3N;THF;80.43;238835.01
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;Et3N;THF;41.28;38703.45
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;Et3N;THF;97.83;233836.55
6-Bromoquinoline;2a. Boronic Acid;SPhos;Et3N;THF;70.45;66862.2
6-Bromoquinoline;2a. Boronic Acid;dtbpf;Et3N;THF;68.66;166227.29
6-Bromoquinoline;2a. Boronic Acid;XPhos;Et3N;THF;60.95;57229.64
6-Bromoquinoline;2a. Boronic Acid;dppf;Et3N;THF;21.57;25996.54
6-Bromoquinoline;2a. Boronic Acid;Xantphos;Et3N;THF;9.14;16434.83
6-Bromoquinoline;2a. Boronic Acid;None;Et3N;THF;10.53;24795.72
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;None;THF;92.98;89250.21
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;None;THF;95.48;302727.93
6-Bromoquinoline;2a. Boronic Acid;AmPhos;None;THF;92.22;91266.03
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;None;THF;81.47;240026.37
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;None;THF;65.14;63268.91
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;None;THF;97.86;254283.6
6-Bromoquinoline;2a. Boronic Acid;SPhos;None;THF;61.39;29075.47
6-Bromoquinoline;2a. Boronic Acid;dtbpf;None;THF;63.98;169231.21
6-Bromoquinoline;2a. Boronic Acid;XPhos;None;THF;63.04;62352.25
6-Bromoquinoline;2a. Boronic Acid;dppf;None;THF;20.45;26981.28
6-Bromoquinoline;2a. Boronic Acid;Xantphos;None;THF;8.36;13235.87
6-Bromoquinoline;2a. Boronic Acid;None;None;THF;14.34;40422.98
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;NaOH;DMF;72.57;77453.11
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;NaOH;DMF;75.94;258394.79
6-Bromoquinoline;2a. Boronic Acid;AmPhos;NaOH;DMF;66.37;75048.18
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;NaOH;DMF;55.56;207926.67
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;NaOH;DMF;17.1;23251.64
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;NaOH;DMF;81.09;190006.98
6-Bromoquinoline;2a. Boronic Acid;SPhos;NaOH;DMF;59.55;67839.25
6-Bromoquinoline;2a. Boronic Acid;dtbpf;NaOH;DMF;37.66;107179.37
6-Bromoquinoline;2a. Boronic Acid;XPhos;NaOH;DMF;26.44;33113.26
6-Bromoquinoline;2a. Boronic Acid;dppf;NaOH;DMF;13.84;25902.5
6-Bromoquinoline;2a. Boronic Acid;Xantphos;NaOH;DMF;9.74;15819.52
6-Bromoquinoline;2a. Boronic Acid;None;NaOH;DMF;10.42;27217.96
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;NaHCO3;DMF;13.2;20114.02
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;NaHCO3;DMF;84.39;307648.11
6-Bromoquinoline;2a. Boronic Acid;AmPhos;NaHCO3;DMF;29.98;40822.9
6-Bromoquinoline;2a. Boronic Acid;P(Cy)3;NaHCO3;DMF;37.34;154910.31
6-Bromoquinoline;2a. Boronic Acid;P(o-Tol)3;NaHCO3;DMF;11.56;17047.33
6-Bromoquinoline;2a. Boronic Acid;CataCXium A;NaHCO3;DMF;50.79;147645.99
6-Bromoquinoline;2a. Boronic Acid;SPhos;NaHCO3;DMF;27.28;37610.6
6-Bromoquinoline;2a. Boronic Acid;dtbpf;NaHCO3;DMF;14.78;22730.72
6-Bromoquinoline;2a. Boronic Acid;XPhos;NaHCO3;DMF;10.88;16225.17
6-Bromoquinoline;2a. Boronic Acid;dppf;NaHCO3;DMF;17.45;32296.81
6-Bromoquinoline;2a. Boronic Acid;Xantphos;NaHCO3;DMF;1.48;2589.84
6-Bromoquinoline;2a. Boronic Acid;None;NaHCO3;DMF;7.87;17062.19
6-Bromoquinoline;2a. Boronic Acid;P(tBu)3;CsF;DMF;9.48;15111.86
6-Bromoquinoline;2a. Boronic Acid;P(Ph)3 ;CsF;DMF;84.61;287915.3
6-Bromoquinoline;2a. Boronic Acid;AmPhos;CsF;DMF;57.94;69096.83
